image_id,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19,hog_pca_20,hog_pca_21,hog_pca_22,hog_pca_23,hog_pca_24,hog_pca_25,hog_pca_26,hog_pca_27,hog_pca_28,hog_pca_29,hog_pca_30,hog_pca_31,hog_pca_32,hog_pca_33,hog_pca_34,hog_pca_35,hog_pca_36,hog_pca_37,hog_pca_38,hog_pca_39,hog_pca_40,hog_pca_41,hog_pca_42,hog_pca_43,hog_pca_44,hog_pca_45,hog_pca_46,hog_pca_47,hog_pca_48,hog_pca_49,hog_pca_50,hog_pca_51,hog_pca_52,hog_pca_53,hog_pca_54,hog_pca_55,hog_pca_56,hog_pca_57,hog_pca_58,hog_pca_59,hog_pca_60,hog_pca_61,hog_pca_62,hog_pca_63,hog_pca_64,hog_pca_65,hog_pca_66,hog_pca_67,hog_pca_68,hog_pca_69,hog_pca_70,hog_pca_71,hog_pca_72,hog_pca_73,hog_pca_74,hog_pca_75,hog_pca_76,hog_pca_77,hog_pca_78,hog_pca_79,hog_pca_80,hog_pca_81,hog_pca_82,hog_pca_83,hog_pca_84,hog_pca_85,hog_pca_86,hog_pca_87,hog_pca_88,hog_pca_89,hog_pca_90,hog_pca_91,hog_pca_92,hog_pca_93,hog_pca_94,hog_pca_95,hog_pca_96,hog_pca_97,hog_pca_98,hog_pca_99
test_0086,-0.512032,1.041012,-0.201959,-0.767445,-0.120163,-0.001548,-0.861461,-0.306635,-0.495269,-0.115550,0.229148,-0.245890,0.196644,0.294948,-0.830458,0.258281,0.204221,0.012992,-0.285566,0.072509,0.038798,0.211944,0.287094,-0.158085,0.045346,0.078075,0.173258,0.110687,-0.070975,-0.349383,0.369009,0.559859,-0.400729,0.395858,0.056651,0.042297,0.521361,0.297070,-0.089015,-0.381474,-0.156173,-0.113710,0.143846,-0.329148,-0.109461,0.102388,0.042292,0.580259,0.139985,0.026424,-0.043357,-0.125657,-0.035537,0.365198,-0.101020,0.199305,-0.091989,0.266964,0.073962,-0.258675,0.298623,0.088936,0.083333,-0.160773,0.152843,0.266275,-0.216505,-0.226878,0.066337,0.023314,-0.162520,0.276513,-0.045551,0.092889,-0.014453,-0.046831,-0.059401,0.123583,-0.075439,0.307615,-0.159922,0.042046,0.240062,0.415464,0.333987,-0.188414,-0.026806,-0.037928,-0.136407,-0.158228,0.159396,0.097870,0.010171,0.258746,-0.058136,-0.335131,0.013918,-0.335449,-0.273090,0.233942
test_0087,-0.489030,1.391766,1.081433,0.706813,-0.409682,-1.118852,-0.733764,-0.490426,0.051756,0.842748,-0.376661,0.249038,-0.353704,-0.063797,-0.616644,-0.317824,-0.335112,-0.673227,0.566432,-0.189931,-0.299091,-0.400597,-0.382077,-0.027298,0.011800,0.289284,0.079310,0.163843,0.486284,-0.414192,0.094334,0.498166,0.007007,-0.039322,-0.241557,0.064411,0.115193,0.003008,0.024057,-0.177934,0.133548,0.259338,-0.080552,-0.030072,0.034223,0.146514,0.364490,0.347721,-0.184962,-0.084341,-0.190044,0.121518,-0.284990,0.380803,-0.478056,-0.077335,0.412347,0.265537,-0.148348,0.287651,-0.361470,-0.079079,-0.180682,-0.059929,0.258736,0.077534,-0.048714,0.254036,0.050562,-0.247964,-0.038709,-0.477936,0.061293,0.383691,-0.184635,-0.397307,-0.020987,0.082416,0.260229,0.070061,-0.159290,-0.443030,0.144110,-0.058510,0.100583,-0.147447,0.022768,-0.319101,0.270937,-0.130864,-0.174205,0.027627,-0.201072,-0.150926,0.096764,0.194920,-0.077711,0.096902,0.065899,-0.172877
test_0088,-1.327684,0.251461,0.334446,-0.286244,0.140173,0.362193,0.100695,0.109591,0.566916,-0.280649,0.062639,1.053444,0.387805,-0.608677,0.267370,0.712948,-0.556255,-0.253457,-0.059017,0.419992,0.092134,0.090260,-0.190037,0.100677,-0.239633,0.244042,-0.159959,-0.038775,-0.093228,0.401377,-0.210550,-0.076081,0.642213,0.073022,0.015369,-0.147847,-0.041115,-0.527556,-0.061228,-0.416148,0.923968,0.038562,-0.099150,0.232325,0.297032,0.577474,-0.105017,0.236062,-0.110079,0.007176,-0.383028,-0.063034,0.515732,0.693475,-0.196071,-0.165316,-0.296877,0.251072,-0.390187,0.245779,0.251945,-0.218658,-0.117872,0.085185,0.196871,0.207107,-0.203554,0.295275,-0.456214,-0.095367,-0.099458,-0.101603,-0.130702,-0.005471,-0.201599,-0.447984,0.405397,-0.089306,-0.050799,-0.067896,0.082979,-0.031619,0.101911,-0.455233,-0.047883,0.046268,0.382136,-0.238409,0.419308,0.254049,0.104490,0.072410,-0.034304,-0.026619,0.244429,0.101261,-0.024262,0.067530,-0.120457,0.261218
test_0089,0.641025,0.406923,-0.472948,-0.075948,-0.189407,-0.434728,1.156930,0.150957,0.409958,0.373445,-0.911715,0.712306,-0.267657,0.236326,-0.418420,0.255864,-0.101620,-0.332615,0.439399,0.689918,0.459084,0.511834,0.717344,-0.025035,-0.447680,-0.471635,0.608746,0.177144,0.245998,0.074295,0.571103,-0.110395,-0.402541,-0.485380,-0.033771,0.112367,0.028519,-0.022403,-0.302187,-0.193343,0.304353,0.499300,-0.073487,-0.229204,0.152401,0.362112,0.244154,0.358864,-0.034214,0.266406,0.162613,0.200296,-0.087049,0.069921,0.325231,-0.053915,0.217442,-0.315943,0.506064,0.405084,0.106811,0.076034,-0.038242,-0.037349,0.062173,0.356578,-0.143486,0.170014,-0.027517,0.187271,0.268412,0.232842,0.063562,-0.218167,0.101111,-0.513972,-0.495688,0.111221,0.270158,0.141636,-0.168693,-0.018090,0.062995,-0.031282,0.015171,0.343947,-0.099423,0.185830,0.076847,0.499024,-0.076326,-0.084859,-0.167784,-0.152878,-0.254878,0.535696,0.106759,-0.244917,-0.113560,0.197644
test_0090,-0.271203,-0.479210,-0.942879,0.066894,-0.599031,0.109173,-0.328112,-0.067198,-0.315625,-0.045456,-0.337450,-0.115465,0.046912,-0.045546,0.024288,-0.253153,0.029683,0.012431,0.246461,0.203489,-0.069699,0.006479,0.241311,-0.027259,-0.047368,-0.084265,-0.043391,0.129560,0.272344,-0.239725,0.262126,0.136271,0.060988,-0.186781,-0.104470,-0.008890,-0.006230,-0.249951,0.011281,-0.078085,0.141081,-0.006402,-0.220675,-0.006834,-0.009742,-0.224861,-0.259631,-0.273724,-0.141314,-0.103896,-0.041339,-0.042365,0.139539,-0.216466,0.044608,0.019320,-0.063175,0.143785,-0.050698,-0.042097,-0.113881,-0.108712,-0.053198,0.106452,0.045512,-0.003309,-0.122153,-0.045268,0.130479,-0.052479,-0.090338,-0.136549,0.030054,-0.303381,-0.018847,-0.037189,0.074587,0.031998,-0.134807,0.029062,0.113645,-0.004667,0.151121,0.057039,-0.031153,0.029749,0.120483,0.061509,-0.071014,0.099111,0.047863,-0.048132,0.023014,0.188611,-0.083693,0.018064,-0.065623,0.117712,0.084157,-0.114430
test_0091,-1.061169,2.153433,0.788196,-0.499420,-0.772233,0.907382,0.357968,-0.164169,-0.234683,0.542324,0.226420,-0.184521,-0.400972,0.387898,0.688187,0.026532,-0.291684,0.236837,-0.133707,0.267272,-0.635395,0.108080,0.768766,0.301548,-0.365240,-0.098840,0.111118,-0.341709,0.108018,-0.014620,0.093007,0.055127,-0.285518,0.313394,-0.057611,-0.008584,-0.573123,-0.271841,0.091915,-0.156351,-0.153247,-0.304465,0.019228,0.270396,0.233024,-0.159589,0.258232,-0.005829,0.131592,-0.239455,0.126710,-0.259314,-0.399072,-0.738947,-0.512892,-0.171693,0.424656,0.119176,-0.190215,-0.205013,-0.154677,-0.092607,0.325352,-0.082394,0.300426,-0.009013,0.174251,0.182610,0.165283,0.070566,-0.094955,-0.139272,0.085067,0.303015,0.135728,-0.239495,-0.122794,-0.412284,-0.008697,-0.168456,0.269981,-0.219964,0.212634,-0.310578,0.000251,-0.345451,-0.193303,0.328244,-0.061455,-0.081842,-0.416728,0.175698,-0.041814,-0.250797,-0.101863,0.189224,0.173495,0.021408,0.275996,0.488431
test_0092,0.812355,1.643084,-0.113028,0.150733,-1.177482,0.135683,0.854568,0.653949,-0.400466,-0.002093,-0.069149,-0.251084,-0.156211,0.564522,0.203835,-0.311015,-0.495020,-0.523673,-0.038143,0.158837,0.174534,0.680708,-0.015502,-0.122853,-0.564185,0.577604,-0.061230,0.101402,-0.138105,0.370305,0.369096,0.234573,0.266180,-0.328819,-0.004044,-0.277721,0.030302,0.028936,-0.326043,-0.250753,0.547271,-0.036290,-0.228806,0.065270,0.022105,0.330363,0.249686,-0.009936,-0.000159,-0.035264,-0.535142,0.508151,-0.269861,0.047645,0.364079,0.279572,0.437845,0.107454,-0.085934,0.118280,-0.021415,0.041950,0.293716,0.173543,0.023626,0.394406,-0.068896,-0.248276,-0.238501,0.083469,-0.066939,0.439382,0.103188,-0.205766,-0.142817,-0.367218,0.180513,-0.488033,-0.344656,0.494488,-0.406566,0.019766,-0.041232,0.325522,0.013050,0.001597,0.057060,0.072182,0.189169,0.200839,-0.257933,-0.145847,-0.051573,-0.232475,-0.186742,-0.055346,0.391483,0.141273,0.007144,0.202980
test_0093,-0.601433,-1.100889,0.661033,-0.255928,-0.636969,0.541039,0.847647,-0.347787,0.829979,-0.413020,0.090709,0.132102,0.501558,-0.045389,-0.075768,-0.310713,0.503426,0.480577,0.206459,0.642909,0.090431,0.394686,-0.161512,0.228722,-0.499008,-0.520192,0.851302,-0.239358,-0.060361,0.174647,0.020563,-0.335130,-0.593941,0.175758,-0.438725,-0.322605,-0.499888,-0.144197,0.022608,0.215129,0.211417,-0.182773,0.237055,0.325484,0.044000,0.576191,-0.180330,0.582209,0.050354,0.352905,-0.430161,0.220842,-0.127053,0.271549,0.000446,0.240560,0.158002,-0.456813,-0.296954,0.125654,0.522962,-0.371328,-0.012689,-0.304138,-0.051340,-0.386594,0.112093,0.567144,-0.511429,0.306407,-0.341218,0.134496,-0.294932,-0.338825,0.203426,-0.022215,0.066314,0.142732,0.031435,-0.046158,-0.146630,0.279872,-0.293687,-0.052487,-0.469029,0.602779,-0.036195,0.048333,0.123074,0.224998,-0.115426,-0.094298,-0.227913,-0.099182,0.214688,-0.048585,-0.012156,0.152890,0.205473,-0.268505
test_0094,-1.159399,-0.752211,1.619360,-0.906799,0.295729,1.476195,-0.162128,-0.187056,-0.880673,0.214680,0.194387,-1.026219,0.475084,-0.400953,0.169085,0.124953,-0.337122,0.131977,-0.384553,-0.029497,-0.486811,-0.087299,0.268006,-0.164039,0.327375,-0.190573,-0.361186,0.066038,0.029411,-0.057134,-0.383652,-0.350282,0.200976,-0.546161,0.250374,0.561622,-0.123950,-0.047896,-0.004917,-0.145034,0.328010,0.173918,-0.037420,-0.191826,-0.030091,0.322388,-0.040694,0.339580,0.154833,-0.105426,-0.245267,-0.094564,-0.221959,0.226957,-0.033094,-0.570910,0.031372,-0.303081,-0.212327,-0.182741,0.104811,0.094525,0.270739,0.123407,-0.134056,0.178816,0.121714,0.242885,0.133815,-0.313528,-0.055587,-0.016791,0.174162,0.470941,0.379057,-0.117489,0.195774,0.135783,0.135863,0.088902,0.091836,0.108864,0.227822,-0.149629,-0.042733,0.039875,0.132508,0.046631,0.328975,0.082155,-0.087142,-0.085042,-0.124878,0.107992,0.025965,-0.183165,-0.160516,0.003412,0.035853,-0.009526
test_0095,-1.408809,-0.866451,-0.361967,-0.047018,-0.164132,0.264064,-0.005371,0.250397,-0.256656,0.095179,-0.427062,-0.111683,-0.066871,-0.303019,0.342976,0.172262,-0.446345,0.390208,-0.265314,0.092087,0.066041,0.460477,0.161383,-0.111137,0.043976,-0.181949,-0.236216,0.231608,0.297502,0.315345,0.023942,-0.422602,0.231317,0.017873,-0.175570,-0.132317,0.326822,-0.122506,0.015473,0.183889,0.044309,0.088686,-0.162547,-0.581167,0.135719,0.233681,0.168431,-0.033146,0.192511,0.093549,0.090519,0.058130,0.187772,0.104294,0.497269,-0.039312,-0.056196,0.081704,0.086511,-0.306661,0.025607,0.384210,-0.326675,-0.102815,-0.066613,-0.042743,0.085905,0.064289,-0.128072,0.143161,0.081477,0.023727,0.057421,0.576416,0.166755,0.081904,0.313705,-0.187589,-0.129630,-0.310294,0.078271,0.159791,0.156274,-0.040276,-0.277582,0.036978,0.056377,0.078504,-0.081386,-0.121901,0.026111,0.272819,0.047652,-0.215792,0.040625,0.237164,-0.054027,0.033334,-0.095374,0.155218
test_0096,0.976220,0.820809,-0.222193,-0.224282,0.158099,0.037549,-0.924999,-0.621508,-0.527991,0.318695,0.397208,0.024577,0.063522,0.226731,-0.292071,-0.671169,-0.163240,-0.360101,0.100971,0.018607,0.401269,-0.561509,-0.120138,-0.296289,-0.211714,0.009048,-0.327289,0.015899,-0.016580,0.047636,-0.070251,0.424042,-0.251179,-0.038141,-0.122695,-0.203271,0.520480,-0.354605,0.037892,-0.100985,-0.430508,-0.138319,-0.108046,-0.005017,-0.648453,0.079014,-0.318416,0.195258,0.146786,0.430101,-0.351335,-0.198529,-0.591071,0.348884,0.286723,0.091825,-0.147620,-0.259243,0.117739,0.130278,0.035189,0.487854,-0.099390,0.063943,-0.338342,-0.156442,0.032688,-0.061779,-0.345548,-0.041332,0.295753,0.116752,-0.110010,0.218699,-0.042812,-0.149142,0.172045,0.084115,-0.274424,-0.082121,0.060824,0.456055,-0.089781,0.069345,-0.007160,-0.228264,-0.075201,0.489365,0.198066,-0.388261,-0.257228,0.121355,-0.100962,-0.060350,0.182178,0.007740,-0.215074,0.089373,-0.201480,0.402728
test_0097,1.200213,-0.680655,0.242270,-0.357007,-0.560545,-0.904488,1.004698,-0.876501,-0.381724,-0.220401,-0.098890,0.132929,-0.850894,1.200860,0.487073,0.401552,-0.627492,-0.581554,0.438235,-0.035132,0.254369,-0.289278,-0.253664,-0.088804,0.444303,-0.078030,0.183846,0.412385,0.091143,-0.093083,-0.356402,0.251058,-0.275753,-0.615909,0.039279,0.102726,-0.218524,0.448492,-0.399249,-0.238031,0.244645,-0.141190,-0.072948,-0.495776,0.043765,0.490206,0.080938,0.640782,0.140996,0.112976,-0.158531,-0.033764,-0.061621,-0.211722,0.011774,0.417987,0.227849,-0.179756,-0.099635,-0.513409,0.092833,0.234780,0.105219,-0.063217,0.060564,0.585448,0.691965,0.354684,0.099704,0.074727,-0.181611,-0.188938,0.369875,-0.100035,-0.367734,-0.128098,0.019615,0.051709,0.223004,-0.494457,0.145202,-0.255546,0.278997,-0.095284,0.059302,-0.230260,0.127209,0.379158,0.057373,-0.000580,0.151141,0.258440,-0.216360,-0.031010,-0.019979,-0.242767,0.085780,0.073549,0.146714,0.124819
test_0098,-2.088894,-0.045577,0.147791,0.063431,0.128322,0.428923,0.042475,-0.747464,-0.064553,-0.173759,0.164566,-0.290127,-0.347735,-0.285299,0.904429,0.302567,-0.421334,-0.120284,-0.476185,-0.035366,0.285957,-0.033837,-0.222512,0.380873,0.901684,-0.297464,-0.089133,0.354896,0.697827,0.624937,0.029210,-0.496482,0.377195,0.175558,0.503006,-0.240898,-0.255441,0.049914,-0.198005,-0.193141,-0.091019,-0.121524,0.053129,-0.208360,-0.040560,-0.185864,-0.273520,-0.033551,0.093355,-0.226554,-0.015303,-0.022867,0.022366,0.116145,0.056992,0.633541,-0.654243,-0.234421,-0.109903,-0.347837,0.448019,0.509212,-0.044035,-0.129133,0.395260,0.286157,-0.124383,0.192545,0.163008,-0.390353,-0.049658,-0.074879,0.268170,-0.254995,-0.340228,0.084648,0.624718,0.129083,0.013126,-0.045413,0.106230,-0.051895,0.085316,-0.131972,-0.092752,0.232206,-0.270791,0.072843,0.210364,0.444307,0.271748,-0.001610,0.057131,0.034301,0.061998,-0.130880,0.324404,0.081902,-0.348868,-0.097907
test_0099,1.948409,-1.683567,0.120068,-0.425878,-0.960586,-0.369887,0.610510,-0.086915,0.031157,0.320231,0.208544,0.304989,0.564559,-0.057974,0.086525,0.119199,-0.006569,-0.128704,0.073243,0.534383,0.016361,-0.132175,0.358406,0.261410,0.404765,0.012042,-0.384545,0.651962,-0.271092,-0.323724,-0.452684,0.091607,0.085554,0.176237,-0.157494,0.337218,0.152087,-0.187280,0.009370,-0.344561,-0.085419,-0.410341,0.077034,-0.048047,0.238766,0.188677,-0.015282,-0.216460,-0.322452,-0.472185,-0.202099,0.284385,-0.188232,-0.122878,0.185948,0.008782,-0.127214,0.059588,0.069488,-0.017234,-0.176178,0.215499,-0.183025,-0.237476,0.023222,0.176456,-0.344985,-0.140713,0.048206,0.310407,0.043811,0.100209,-0.050085,0.005388,-0.126516,-0.171041,-0.122062,0.041035,-0.077102,-0.486332,0.291810,-0.094490,-0.029273,0.289237,0.166376,0.006009,-0.171482,0.246299,0.089796,-0.274173,0.151795,-0.140690,-0.376276,0.098639,-0.076834,-0.007470,0.119040,0.049989,0.140891,0.208946
test_0100,0.506183,-1.233705,-0.018923,-0.275567,-0.235546,0.316779,0.176357,0.285942,0.413732,0.278173,-0.160021,0.179445,0.019993,0.781716,0.420881,0.434441,-0.445712,0.015223,0.313411,-0.103270,-0.206020,-0.024277,0.332578,0.345764,0.098146,0.466416,-0.405442,0.029828,0.001088,-0.093854,-0.095490,0.273057,-0.154546,0.197345,-0.008457,0.088683,0.142145,0.379132,0.140805,-0.573509,0.101116,0.166169,0.357482,-0.048809,-0.062487,0.077572,-0.003592,0.176261,-0.300715,0.057229,-0.104597,0.128213,0.100531,-0.139467,-0.236372,0.117069,0.024911,-0.027333,-0.266582,-0.008798,0.135569,-0.115730,-0.080042,0.310470,0.094518,0.066760,-0.151173,-0.276917,0.232731,0.171666,0.077563,0.121119,0.218488,0.384330,0.322114,0.303140,0.018840,-0.055608,0.138387,-0.282002,0.249196,0.314681,0.041469,0.240747,-0.096636,0.033151,-0.231544,0.049350,0.191413,0.159502,0.052401,-0.109763,0.119875,-0.181026,0.079235,-0.097667,0.116809,0.170266,-0.204889,-0.163764
test_0101,0.759185,0.254083,0.087661,0.875406,-0.095174,-0.125292,-0.877606,-0.212026,-0.215158,0.015294,-0.586919,0.327006,-0.032131,-0.339824,-0.317982,-0.194365,-0.020481,-0.307947,0.190075,0.086899,0.232620,0.243590,0.128361,0.010735,0.143881,0.182747,-0.346922,0.074771,0.012485,-0.267408,0.984133,0.216126,0.151580,0.073437,-0.198292,-0.228375,0.124667,-0.309175,0.364570,-0.241141,0.196465,-0.190995,-0.543542,-0.129015,0.063931,-0.457223,-0.055107,-0.240306,-0.070394,-0.178875,-0.064126,-0.068972,0.246662,-0.000416,-0.199572,0.202924,-0.133503,-0.255889,0.501401,0.104736,0.094928,-0.199507,-0.099964,-0.238209,-0.008337,-0.225326,0.194105,-0.253799,-0.047450,-0.101021,0.094405,-0.267509,-0.303062,-0.120283,0.281791,0.116692,0.124420,-0.089680,0.133562,-0.334658,-0.072485,0.035243,0.139254,0.014016,-0.001785,0.358938,-0.074711,-0.088635,0.077640,0.040404,0.103377,-0.006743,0.087251,-0.221810,-0.043206,0.323998,0.061241,0.063762,-0.149676,-0.052350
test_0102,-0.424786,-1.138776,-0.279429,0.033790,0.048720,0.390854,0.500454,-0.148942,0.421151,-0.019150,-0.630908,-0.340503,-0.396142,0.231582,0.110840,-0.366689,-0.449885,-0.273111,0.082453,0.290242,0.164865,0.108918,0.056062,0.047047,-0.176568,-0.238870,0.404136,0.246283,-0.161834,0.071816,0.351759,0.178347,-0.063145,-0.390409,-0.218969,0.304386,0.010149,0.283445,-0.191374,-0.023888,0.201318,0.543054,-0.021736,0.018768,0.256835,-0.302684,-0.124869,0.206345,0.318427,0.154487,0.117743,-0.308474,0.090877,0.117374,-0.044479,0.469077,0.194621,0.265769,0.154015,-0.159284,-0.181682,-0.153298,0.116231,-0.262866,0.275290,-0.238867,0.234320,-0.030497,-0.357785,-0.199398,-0.011984,-0.057249,-0.026954,-0.087146,0.071772,0.117948,0.075848,-0.260917,0.194729,0.041702,0.121508,-0.199957,-0.156669,-0.185755,-0.272337,0.200958,0.077319,-0.177521,-0.126617,0.231069,0.050675,-0.165605,0.311152,-0.137676,0.162069,-0.201807,0.094886,0.160531,-0.354895,-0.048199
test_0103,1.676250,-0.858145,-0.123268,0.104568,0.050535,0.142682,-0.343616,-0.591246,0.121149,0.264242,0.269178,0.223912,-0.129256,-0.008055,0.087708,-0.054711,0.151289,0.084589,-0.139129,0.270506,0.094167,0.534362,-0.638642,-0.384132,-0.106339,0.141722,0.483610,0.419437,-0.519868,-0.068486,-0.284642,0.178210,0.297460,0.056486,0.211786,-0.241637,-0.453391,-0.241583,-0.211175,0.167195,-0.215218,0.295948,-0.325446,0.172147,0.254838,-0.064476,-0.316965,-0.135636,0.233624,-0.101945,-0.109007,0.165933,-0.181244,0.060966,-0.180084,0.246812,0.347785,-0.138103,-0.350085,0.287870,0.312297,0.132880,-0.395463,-0.150097,0.251729,-0.068990,-0.525359,0.223740,0.408893,-0.088522,0.057100,0.070434,-0.007348,-0.056507,-0.007712,0.103729,-0.182607,0.117893,-0.222650,0.165708,-0.033822,-0.181841,-0.237075,-0.229036,-0.006453,0.048378,-0.160794,-0.082767,-0.047691,0.179638,0.167699,0.143462,0.082421,-0.472082,-0.162050,0.020505,0.172831,0.148862,-0.096673,-0.073829
test_0104,0.289359,0.088778,0.132481,0.794290,0.283598,-0.311844,-0.828521,-0.679380,0.120252,0.263632,-0.011781,0.592407,0.067699,-0.057512,0.041890,-0.343064,0.189519,-0.258210,-0.054671,0.297516,-0.098597,0.353044,0.483156,0.229229,-0.073000,-0.211304,0.252379,-0.174857,-0.330201,-0.421766,-0.039071,-0.461492,0.111359,0.257245,-0.098839,-0.204133,-0.348038,0.105905,0.444538,-0.012183,0.587585,-0.089474,-0.442463,-0.092144,0.137116,-0.098813,-0.016823,0.360831,-0.094670,-0.088031,0.051302,0.267640,0.328160,0.250942,-0.146301,0.135189,-0.460489,-0.566967,0.361948,-0.172970,0.087317,0.029260,-0.118963,-0.060236,0.143999,-0.029859,0.148711,0.132463,0.122472,-0.080518,0.186251,-0.268037,0.187013,0.201183,-0.201943,0.208631,-0.081002,-0.192859,0.207148,0.190877,0.020094,-0.103418,0.259140,-0.095394,-0.480519,-0.061670,-0.130219,0.067677,-0.119236,0.019114,-0.093858,0.232935,-0.109816,0.232369,0.106490,0.054081,-0.284833,0.004786,0.215033,-0.367168
test_0105,1.406897,0.200144,0.278188,0.146692,-0.497246,-0.720088,0.240648,-0.261369,-0.790106,-0.098530,-0.449255,0.675513,-0.530984,0.070781,-0.032587,-0.038501,-0.295312,-0.190581,0.369886,-0.063223,0.367201,-0.206211,-0.026609,0.005445,0.464315,0.133957,0.114599,0.361715,-0.433195,0.135399,0.062125,0.130456,0.320051,-0.227875,0.179669,-0.278762,-0.498981,0.173537,-0.183669,-0.425022,0.070892,0.242945,0.124270,-0.348760,-0.022799,0.010976,-0.070106,-0.157180,0.386412,0.086290,0.214104,-0.172800,0.163488,-0.410436,0.160737,-0.092251,-0.406943,0.413257,-0.657797,-0.325211,0.091131,-0.254803,-0.326789,0.009820,-0.046802,0.312987,0.156990,0.004450,0.229116,0.206795,0.243214,-0.066332,0.026616,0.187570,0.024773,0.173551,-0.080407,-0.025222,-0.181714,-0.160314,-0.063204,-0.361156,0.184590,0.318470,0.136170,0.104394,0.029018,-0.191902,-0.212685,0.126294,0.415022,0.026651,-0.068604,0.059542,-0.065448,-0.320133,0.187347,-0.022262,-0.309228,-0.161354
test_0106,0.861424,-0.601637,-0.174059,-0.516982,0.195374,-0.438162,0.160519,0.532754,0.009959,0.230947,-0.132648,0.830083,0.276714,-0.157132,0.531269,-0.039943,0.445761,-0.350507,0.318198,0.128118,0.270794,-0.294486,0.086887,0.212467,-0.001237,0.351102,-0.335443,-0.673892,0.216141,-0.173586,-0.261138,-0.056116,0.447580,-0.010653,-0.082013,-0.054998,-0.237730,0.219568,0.168111,-0.113769,-0.090705,0.006133,-0.195981,0.625312,0.498336,0.015478,-0.316194,-0.290267,0.443809,-0.068320,0.048629,0.093934,-0.104552,0.394009,0.055279,0.033697,-0.226981,-0.153633,-0.192464,0.197255,-0.214418,-0.086888,0.142154,0.045714,0.215172,-0.077431,0.224468,0.006811,0.133880,-0.099077,-0.206729,-0.371257,0.303170,-0.063565,-0.119674,-0.012466,0.414254,-0.083574,-0.254585,0.146980,-0.185147,-0.134317,-0.141878,-0.229351,0.163012,0.092889,0.073582,-0.180578,-0.239876,-0.162458,-0.040130,0.113915,0.105536,0.026280,0.107850,-0.125263,-0.525011,-0.163789,0.089124,0.277772
test_0107,0.415034,-0.037913,0.956734,-0.077474,-0.110370,1.201478,0.312369,-0.529207,-0.419919,-0.874027,-0.231937,0.418375,-0.345146,-0.229632,0.431594,0.298294,-0.666672,-0.177318,-0.051829,0.056994,-0.086302,-0.202037,0.150147,0.328226,0.721371,-0.098618,0.319176,-0.061891,-0.464756,0.642012,-0.073780,-0.164968,-0.378659,0.261986,-0.454511,0.018749,-0.491823,0.109456,-0.190050,0.461378,0.049855,-0.264578,0.141458,-0.206915,0.512003,0.073480,0.246302,-0.137306,-0.296652,-0.051226,0.117391,-0.445029,0.271294,0.109417,-0.210974,0.116040,-0.032724,0.128948,0.308798,-0.207083,0.256929,0.207876,-0.081031,-0.018827,-0.045748,-0.084172,-0.010844,0.226072,0.025355,-0.182061,0.026846,0.237824,0.093779,-0.151768,0.018506,0.121702,0.080059,0.011001,0.294122,0.124777,-0.089198,-0.113055,-0.304035,-0.082895,0.029453,0.185279,-0.197880,-0.030015,0.139384,0.431011,0.066490,0.547772,-0.049892,-0.213530,0.070230,-0.008863,0.093186,0.062186,-0.022815,-0.027411
test_0108,1.740567,0.308877,-0.420311,0.524371,0.352052,0.849670,0.545110,-0.374372,0.151008,0.161035,-0.067702,0.382617,-0.712020,-0.212826,0.228998,0.304583,-0.360307,-0.130121,0.774262,0.170690,0.437299,0.323608,0.544918,-0.153715,-0.028326,0.496181,0.272052,0.444658,-0.120358,-0.323780,0.244430,0.403257,-0.394259,-0.430058,0.182375,0.085890,0.056478,-0.085298,0.045298,0.092738,0.135014,0.215187,-0.114711,-0.175092,-0.164824,0.119225,0.222856,0.095853,-0.271112,0.154879,0.019926,0.117539,0.025203,-0.272391,-0.118791,-0.005297,-0.284423,-0.011555,0.092740,0.281775,0.203592,0.115261,-0.053380,-0.061238,0.062307,0.065951,-0.090139,-0.089924,0.392426,0.082170,0.105952,0.061795,-0.270136,-0.314891,0.094451,0.223310,-0.162386,-0.152740,-0.044706,0.197013,-0.196742,0.012826,-0.102457,-0.463965,0.176655,0.053072,-0.032579,-0.197128,-0.055306,-0.210065,0.126122,0.014884,-0.098272,0.110877,-0.125797,0.239117,0.072518,-0.076222,-0.089967,0.192335
