image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
test_0111,0.000610,0.002563,0.005249,0.004456,0.006958,0.012573,0.018127,0.019958,0.018921,0.022522,0.025269,0.044739,0.076233,0.114624,0.089417,0.074097,0.062622,0.053162,0.094055,0.097473,0.084412,0.048523,0.012146,0.003296,0.002747,0.002258,0.001343,0.001404,0.000244,0.000000,0.000000,0.000000,0.001343,0.002930,0.005920,0.005127,0.008972,0.013062,0.014526,0.018616,0.030273,0.039368,0.040894,0.033630,0.044983,0.068909,0.078735,0.114929,0.090637,0.079468,0.074036,0.084167,0.082214,0.038208,0.017151,0.003296,0.002686,0.001953,0.001221,0.001404,0.001343,0.000000,0.000000,0.000000,0.002075,0.004761,0.007629,0.011536,0.015442,0.021667,0.026184,0.029602,0.039307,0.034424,0.033264,0.031372,0.040833,0.056641,0.079773,0.091125,0.122559,0.091431,0.065247,0.084167,0.069336,0.025757,0.006897,0.002197,0.001892,0.001160,0.001404,0.001221,0.001099,0.000000,0.000000,0.000000
test_0112,0.000000,0.000000,0.000000,0.000183,0.000977,0.003357,0.007568,0.012390,0.033997,0.040833,0.054626,0.079651,0.050903,0.040894,0.057373,0.035339,0.040161,0.037048,0.040283,0.040894,0.038513,0.046631,0.041809,0.039551,0.037292,0.033203,0.020142,0.011841,0.009888,0.010071,0.012817,0.121765,0.000793,0.003174,0.009827,0.027954,0.039490,0.037231,0.027771,0.037537,0.049011,0.059631,0.093933,0.059509,0.050476,0.066895,0.059570,0.046265,0.047363,0.039917,0.039246,0.032410,0.028137,0.030212,0.030334,0.029358,0.025513,0.014160,0.005981,0.004333,0.002258,0.001404,0.000244,0.000061,0.031433,0.026306,0.034180,0.042297,0.045898,0.042297,0.031555,0.035522,0.052307,0.056641,0.083069,0.064270,0.047974,0.040283,0.057068,0.038818,0.044495,0.039307,0.035583,0.029968,0.031799,0.034668,0.025757,0.013062,0.005310,0.004456,0.002441,0.001953,0.000793,0.000427,0.000061,0.000000
test_0113,0.000183,0.002808,0.024902,0.047729,0.042786,0.043213,0.046875,0.042114,0.037842,0.033875,0.027283,0.025818,0.021484,0.021179,0.023560,0.024597,0.033264,0.036926,0.050781,0.056458,0.053833,0.055481,0.061646,0.046021,0.031982,0.024292,0.020081,0.013245,0.012451,0.010315,0.010376,0.016602,0.000610,0.002930,0.010132,0.037231,0.043701,0.042297,0.041687,0.042053,0.038696,0.038879,0.037842,0.036316,0.035278,0.035522,0.030090,0.030090,0.031921,0.035889,0.049561,0.055054,0.052002,0.054077,0.043396,0.040405,0.030334,0.029907,0.023621,0.013428,0.008240,0.010742,0.007080,0.010986,0.000183,0.002075,0.007507,0.019897,0.067200,0.111633,0.091003,0.067627,0.051086,0.044067,0.040894,0.043213,0.048462,0.057678,0.076538,0.083740,0.062012,0.038452,0.016113,0.011963,0.012085,0.006897,0.005798,0.003906,0.003723,0.004211,0.003723,0.003601,0.002380,0.001770,0.002380,0.008179
test_0114,0.001953,0.010498,0.006592,0.005493,0.006470,0.005249,0.005676,0.008667,0.008484,0.012085,0.011230,0.009399,0.007446,0.005676,0.255188,0.195129,0.205750,0.234741,0.003113,0.000305,0.000427,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004395,0.009033,0.008667,0.008850,0.012329,0.010071,0.009460,0.008240,0.007690,0.009521,0.006653,0.005066,0.004150,0.004333,0.005554,0.003479,0.115967,0.486633,0.278564,0.001221,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000793,0.009766,0.015747,0.018616,0.014893,0.010620,0.006165,0.004639,0.007812,0.007202,0.004883,0.004395,0.003662,0.002075,0.002441,0.002258,0.002319,0.001587,0.048035,0.532593,0.218018,0.080811,0.000671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0115,0.040833,0.151978,0.139648,0.101929,0.088562,0.068115,0.061401,0.053040,0.041077,0.028137,0.025208,0.019165,0.014465,0.014343,0.013245,0.009460,0.009583,0.010742,0.010315,0.010620,0.011353,0.010498,0.011047,0.010742,0.009583,0.007385,0.006714,0.005554,0.004883,0.003479,0.003662,0.003235,0.040283,0.146118,0.132996,0.104065,0.090942,0.078003,0.064880,0.056213,0.040100,0.029419,0.023743,0.017456,0.014099,0.011902,0.013245,0.008911,0.009155,0.009827,0.008972,0.010620,0.010803,0.010559,0.012024,0.010681,0.009399,0.007263,0.006531,0.005432,0.004883,0.003967,0.004028,0.003479,0.046692,0.252441,0.211304,0.102600,0.077759,0.051758,0.034058,0.027222,0.018127,0.016602,0.012146,0.007629,0.005920,0.005371,0.003601,0.005493,0.006348,0.009521,0.007996,0.009949,0.010620,0.010254,0.011719,0.010254,0.009216,0.007446,0.006470,0.005493,0.004761,0.003967,0.003723,0.003540
test_0116,0.000183,0.000549,0.000977,0.002380,0.004333,0.005310,0.006470,0.007080,0.007751,0.008728,0.014343,0.014526,0.019043,0.022766,0.028381,0.031433,0.036316,0.040466,0.048096,0.055359,0.053650,0.080505,0.162537,0.182129,0.079102,0.025513,0.014465,0.011719,0.009216,0.008667,0.007874,0.010132,0.000854,0.002014,0.004272,0.007446,0.009155,0.011230,0.012817,0.014099,0.015259,0.019043,0.023560,0.025208,0.030762,0.030823,0.032654,0.034119,0.039429,0.040833,0.039124,0.043152,0.045715,0.045837,0.046936,0.059814,0.156555,0.170837,0.029602,0.006592,0.001526,0.000610,0.000122,0.000000,0.082886,0.033386,0.032471,0.028625,0.023743,0.023438,0.023010,0.021423,0.024353,0.022400,0.020691,0.021606,0.018250,0.022095,0.020142,0.019104,0.021667,0.020996,0.022339,0.022583,0.023010,0.023987,0.027954,0.023804,0.028198,0.052612,0.196106,0.087708,0.009583,0.001709,0.000122,0.000000
test_0117,0.000061,0.001099,0.006775,0.016235,0.027588,0.044189,0.066589,0.075073,0.099243,0.108704,0.115173,0.119446,0.096802,0.065552,0.042114,0.029724,0.018799,0.010620,0.007263,0.007935,0.005737,0.005249,0.005493,0.006714,0.005554,0.004578,0.003357,0.002014,0.000793,0.000610,0.000427,0.000488,0.000183,0.000854,0.004211,0.014099,0.028137,0.063843,0.086792,0.094116,0.120117,0.139771,0.128967,0.134521,0.093018,0.059753,0.026001,0.005249,0.000305,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000671,0.005737,0.018921,0.037903,0.069031,0.093262,0.129639,0.146301,0.182922,0.141357,0.090210,0.054565,0.021240,0.006958,0.001038,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0118,0.000366,0.000610,0.000549,0.000549,0.000610,0.000305,0.000549,0.001404,0.006348,0.046326,0.229614,0.226624,0.133972,0.070984,0.046692,0.044006,0.047729,0.045959,0.031311,0.019226,0.012573,0.012451,0.008606,0.004883,0.004456,0.001953,0.000488,0.000366,0.000183,0.000183,0.000061,0.000061,0.000427,0.000427,0.000488,0.000610,0.000549,0.000183,0.000427,0.000305,0.000244,0.000488,0.003052,0.006836,0.015869,0.023071,0.033936,0.081482,0.294800,0.247803,0.115906,0.043762,0.033203,0.028625,0.020996,0.014038,0.009949,0.009460,0.005371,0.004028,0.002625,0.000732,0.000244,0.000061,0.000916,0.003418,0.002869,0.004089,0.004395,0.002502,0.002258,0.009766,0.037537,0.141174,0.227539,0.197449,0.111511,0.054077,0.036987,0.027222,0.026123,0.018250,0.013672,0.011353,0.010925,0.009888,0.009583,0.007874,0.006714,0.008057,0.004456,0.002563,0.002747,0.002625,0.001404,0.000061
test_0119,0.000183,0.000122,0.000488,0.000305,0.000427,0.000671,0.000671,0.001099,0.001587,0.001892,0.002441,0.003357,0.003723,0.005798,0.005554,0.005615,0.005615,0.006165,0.006958,0.008606,0.010864,0.020020,0.038757,0.089844,0.146790,0.190491,0.186707,0.137817,0.074646,0.030029,0.009766,0.002991,0.000183,0.000244,0.000488,0.000366,0.000610,0.000977,0.000793,0.001282,0.001526,0.002197,0.003052,0.003418,0.004517,0.006348,0.005676,0.007324,0.007324,0.008850,0.013367,0.020020,0.043213,0.090454,0.154297,0.182312,0.178955,0.135498,0.068359,0.028564,0.014221,0.008972,0.004150,0.002441,0.000183,0.000183,0.000549,0.000366,0.000854,0.000732,0.001587,0.001404,0.001587,0.002502,0.003174,0.004700,0.006409,0.008301,0.014648,0.024048,0.042603,0.079834,0.123291,0.157166,0.160583,0.140564,0.092163,0.048645,0.024841,0.014282,0.009827,0.010010,0.006836,0.007812,0.005798,0.004517
test_0120,0.000000,0.000671,0.003052,0.003479,0.003113,0.003296,0.004517,0.005981,0.011230,0.021729,0.026001,0.051331,0.071472,0.152527,0.252625,0.155701,0.035400,0.018677,0.011230,0.010681,0.010986,0.010925,0.010559,0.011475,0.013245,0.013672,0.009888,0.009827,0.011047,0.012268,0.013000,0.030396,0.000183,0.001282,0.003540,0.002502,0.002563,0.003357,0.003723,0.005493,0.009094,0.018372,0.027344,0.031860,0.028564,0.035583,0.039856,0.067566,0.121338,0.176208,0.176697,0.083679,0.023499,0.011292,0.011536,0.010986,0.011841,0.012146,0.008911,0.008484,0.009583,0.010498,0.011719,0.030701,0.000732,0.002075,0.003113,0.002625,0.001892,0.003906,0.004395,0.009399,0.023499,0.031860,0.032104,0.020813,0.019531,0.019470,0.020569,0.027405,0.041260,0.049988,0.103027,0.136536,0.138306,0.136719,0.047852,0.020691,0.012695,0.011597,0.008301,0.010315,0.009399,0.010803,0.012207,0.026917
test_0121,0.000549,0.000793,0.002197,0.002441,0.002075,0.001892,0.002197,0.002258,0.002625,0.003723,0.005432,0.028442,0.129639,0.135559,0.116211,0.085205,0.076294,0.120361,0.125732,0.072327,0.040222,0.009949,0.002563,0.002197,0.002441,0.002625,0.002075,0.003418,0.004272,0.005371,0.005615,0.003296,0.000793,0.001221,0.002991,0.002686,0.002075,0.002441,0.002502,0.002075,0.002625,0.004028,0.007812,0.016541,0.043823,0.063171,0.088440,0.097656,0.078247,0.081055,0.105652,0.099792,0.100891,0.090515,0.054749,0.021179,0.002380,0.002563,0.002686,0.004211,0.004761,0.004761,0.004272,0.001404,0.001343,0.002686,0.002808,0.002563,0.002502,0.002319,0.001709,0.002747,0.003296,0.004883,0.004944,0.009827,0.015442,0.025452,0.036255,0.048401,0.058044,0.071350,0.076050,0.078308,0.105530,0.093506,0.084351,0.098450,0.098389,0.046753,0.005554,0.005127,0.004456,0.003845,0.002502,0.000610
test_0122,0.002991,0.002747,0.006409,0.014282,0.026428,0.049194,0.084717,0.101562,0.073792,0.063660,0.049500,0.034790,0.032532,0.035767,0.033081,0.028992,0.029358,0.030701,0.020813,0.020447,0.019165,0.017395,0.028992,0.021301,0.010010,0.008911,0.017761,0.013062,0.013367,0.016479,0.023010,0.068787,0.002197,0.002686,0.004395,0.006836,0.007446,0.008850,0.024963,0.041443,0.088806,0.095886,0.105835,0.067505,0.052979,0.038818,0.035828,0.032959,0.035889,0.033997,0.030762,0.028137,0.021790,0.019592,0.029968,0.021362,0.011230,0.012817,0.020630,0.013184,0.012817,0.016296,0.016846,0.057251,0.047363,0.096191,0.098999,0.089111,0.073425,0.062134,0.049133,0.032715,0.034546,0.036438,0.032471,0.030273,0.025696,0.030334,0.024841,0.018066,0.019287,0.021057,0.011292,0.009766,0.009155,0.010071,0.016846,0.016296,0.004456,0.002441,0.009460,0.003662,0.004089,0.005066,0.009460,0.065857
test_0123,0.000000,0.000183,0.001953,0.005188,0.018982,0.028137,0.042358,0.062256,0.113647,0.099182,0.140564,0.152954,0.120972,0.055359,0.029175,0.023193,0.021423,0.019104,0.010193,0.005554,0.004089,0.003601,0.003662,0.002747,0.003601,0.002930,0.003418,0.003662,0.003601,0.005859,0.007385,0.005066,0.000854,0.004761,0.018005,0.018494,0.018005,0.044312,0.049866,0.057434,0.116089,0.127014,0.165527,0.170471,0.112732,0.042786,0.023926,0.016602,0.006348,0.002808,0.001892,0.000977,0.000488,0.000183,0.000244,0.000000,0.000122,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080261,0.070862,0.116699,0.168884,0.148254,0.143250,0.104187,0.053284,0.032288,0.028381,0.023804,0.015625,0.006836,0.002747,0.001892,0.001343,0.000549,0.000488,0.000061,0.000061,0.000061,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0124,0.000000,0.000305,0.002625,0.007935,0.013489,0.018982,0.013123,0.011963,0.007690,0.008423,0.008545,0.021423,0.035706,0.024963,0.029785,0.038513,0.035400,0.028442,0.023865,0.021729,0.026672,0.034058,0.039673,0.040710,0.055420,0.108154,0.210754,0.122925,0.006165,0.000488,0.000732,0.001343,0.000000,0.000366,0.001831,0.006531,0.011841,0.017212,0.013611,0.010742,0.009460,0.007202,0.014587,0.022461,0.041565,0.047485,0.044739,0.034058,0.024597,0.022461,0.028442,0.033997,0.035400,0.037109,0.033630,0.031128,0.054138,0.132080,0.207703,0.070435,0.003357,0.000793,0.000854,0.000183,0.000427,0.000488,0.001709,0.003906,0.007812,0.012451,0.014465,0.034302,0.032654,0.032959,0.035522,0.060364,0.053772,0.030457,0.024353,0.023560,0.040955,0.025269,0.019897,0.021423,0.018738,0.021118,0.027710,0.057495,0.118408,0.175415,0.082336,0.018860,0.001831,0.000854,0.000427,0.000061
test_0125,0.152100,0.124451,0.120850,0.099304,0.059326,0.043518,0.042480,0.041870,0.042236,0.038574,0.029541,0.030212,0.024231,0.019531,0.020264,0.019226,0.014526,0.008667,0.007080,0.006653,0.006653,0.006958,0.006897,0.006226,0.006287,0.005554,0.004883,0.004700,0.003235,0.001465,0.001038,0.001465,0.141602,0.054382,0.106873,0.064758,0.066101,0.065796,0.062378,0.040344,0.029602,0.031189,0.031921,0.034851,0.031921,0.036926,0.032654,0.027466,0.029968,0.027893,0.016968,0.010925,0.009766,0.008484,0.007812,0.006470,0.005859,0.005310,0.005371,0.002380,0.001404,0.000854,0.000610,0.001160,0.271606,0.127258,0.070312,0.056396,0.060791,0.056641,0.044312,0.032227,0.027344,0.022827,0.019836,0.016663,0.020081,0.021362,0.018311,0.017700,0.017517,0.015564,0.013306,0.012390,0.012085,0.008911,0.007751,0.007385,0.005310,0.004517,0.003479,0.002808,0.001892,0.001038,0.000732,0.001648
test_0126,0.001648,0.007019,0.024292,0.040588,0.034851,0.033447,0.026855,0.025208,0.026978,0.024170,0.023560,0.020874,0.020447,0.017151,0.018188,0.018921,0.017761,0.018921,0.019897,0.019653,0.020508,0.019409,0.068054,0.222534,0.150146,0.056519,0.016052,0.003906,0.001648,0.000366,0.000305,0.000122,0.003052,0.008301,0.025146,0.044800,0.040283,0.035217,0.034363,0.029846,0.027283,0.027161,0.021423,0.020996,0.019714,0.017883,0.017883,0.016602,0.015991,0.015808,0.014587,0.012695,0.012939,0.012390,0.010925,0.011597,0.012329,0.068970,0.217468,0.142151,0.045105,0.012878,0.002869,0.001343,0.013672,0.031799,0.078064,0.062073,0.038025,0.033630,0.028137,0.019897,0.018921,0.015198,0.015503,0.012817,0.011169,0.011353,0.011658,0.009399,0.008606,0.009033,0.008179,0.008484,0.009277,0.008118,0.007751,0.008484,0.009949,0.008850,0.007812,0.010498,0.029297,0.254761,0.140442,0.059143
test_0127,0.000122,0.000854,0.002014,0.004578,0.004822,0.007080,0.011475,0.015869,0.020020,0.028320,0.035461,0.049683,0.058289,0.067322,0.078308,0.082153,0.082458,0.087646,0.074585,0.069458,0.058472,0.046814,0.037170,0.024963,0.017578,0.014526,0.009033,0.006042,0.002319,0.001465,0.000793,0.000305,0.000061,0.000916,0.002319,0.002930,0.003113,0.004578,0.005371,0.007935,0.008057,0.013062,0.017944,0.022766,0.030884,0.036316,0.046326,0.056335,0.072510,0.083374,0.093323,0.100342,0.107239,0.097961,0.080566,0.051453,0.030151,0.012817,0.006226,0.002380,0.001587,0.000916,0.000183,0.000061,0.000916,0.005798,0.019714,0.040710,0.054993,0.055237,0.053833,0.060730,0.060608,0.061768,0.062134,0.062439,0.060364,0.058044,0.054382,0.052673,0.046814,0.040039,0.036499,0.031128,0.023071,0.019226,0.013794,0.008301,0.006836,0.003723,0.002625,0.001648,0.001282,0.000549,0.000061,0.000061
test_0128,0.032288,0.004150,0.005737,0.006104,0.020508,0.031311,0.026978,0.022095,0.022034,0.024902,0.033081,0.044922,0.060547,0.119202,0.107788,0.045349,0.042175,0.046448,0.040833,0.033752,0.024048,0.018677,0.017517,0.016846,0.020142,0.018555,0.020874,0.019348,0.019165,0.016235,0.016235,0.022156,0.031921,0.001953,0.007751,0.005310,0.011292,0.005066,0.007141,0.013916,0.014343,0.012512,0.015015,0.018921,0.030212,0.055054,0.057495,0.054749,0.056580,0.162476,0.053528,0.037598,0.029053,0.030579,0.035034,0.033936,0.035339,0.023743,0.022522,0.021790,0.023315,0.029602,0.035217,0.027039,0.124939,0.041016,0.031921,0.034973,0.039795,0.053528,0.172363,0.114258,0.050781,0.027771,0.017517,0.016235,0.014771,0.013184,0.010620,0.006897,0.006714,0.006348,0.006042,0.005676,0.005981,0.006470,0.005859,0.006226,0.005310,0.005310,0.007507,0.008667,0.006714,0.009827,0.014160,0.122620
test_0129,0.000793,0.000549,0.000610,0.001404,0.001770,0.003662,0.012573,0.047058,0.070129,0.050720,0.066040,0.054688,0.050964,0.048767,0.064941,0.064697,0.071655,0.103088,0.061096,0.039795,0.048401,0.063599,0.021362,0.011475,0.008789,0.016602,0.003174,0.002136,0.002258,0.001709,0.001648,0.003845,0.001038,0.000916,0.001831,0.005249,0.006042,0.007996,0.025940,0.066040,0.061890,0.055298,0.062073,0.051575,0.054260,0.053101,0.063965,0.062988,0.078674,0.093506,0.050232,0.037964,0.045654,0.053711,0.014526,0.009521,0.009033,0.014526,0.001953,0.002625,0.001404,0.001770,0.001160,0.003540,0.002197,0.006897,0.009827,0.010498,0.036987,0.089111,0.089905,0.051880,0.044434,0.077209,0.044556,0.067688,0.050903,0.050354,0.054443,0.057800,0.046143,0.023193,0.020386,0.033875,0.037231,0.034241,0.013916,0.007263,0.006836,0.007446,0.013062,0.003418,0.001282,0.001343,0.001282,0.004395
test_0130,0.114685,0.015930,0.009277,0.006836,0.005859,0.004761,0.005737,0.005371,0.004150,0.002991,0.002808,0.001953,0.002014,0.001709,0.002075,0.001587,0.001831,0.002686,0.011719,0.025513,0.038086,0.065613,0.076660,0.119873,0.133911,0.155823,0.106689,0.043640,0.007385,0.003479,0.003540,0.015808,0.121582,0.019592,0.012695,0.009460,0.009521,0.008606,0.007507,0.006836,0.005005,0.004517,0.003296,0.002930,0.003662,0.003479,0.010864,0.036743,0.046448,0.119263,0.148926,0.164062,0.155334,0.051331,0.028015,0.014709,0.001892,0.001343,0.001099,0.000427,0.000305,0.000366,0.000183,0.000000,0.135193,0.028809,0.026672,0.077454,0.125732,0.139709,0.135071,0.115906,0.083740,0.047302,0.019226,0.015564,0.014160,0.014648,0.011353,0.005249,0.000793,0.000671,0.000977,0.000366,0.000610,0.000244,0.000244,0.000183,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0131,0.000061,0.001648,0.009521,0.009705,0.049255,0.045349,0.073425,0.057129,0.050110,0.059326,0.063293,0.046326,0.029785,0.026489,0.026428,0.029907,0.026855,0.047058,0.061768,0.025757,0.033569,0.035645,0.024536,0.017090,0.021423,0.008484,0.013489,0.005127,0.017334,0.018616,0.008728,0.056763,0.000305,0.010681,0.011230,0.031921,0.059021,0.068481,0.069031,0.067993,0.068848,0.047424,0.035950,0.029480,0.027222,0.025085,0.025757,0.042603,0.051941,0.051697,0.065247,0.047363,0.016663,0.024292,0.009094,0.012817,0.003540,0.009644,0.014160,0.000793,0.023071,0.001038,0.008484,0.039124,0.000000,0.010925,0.011536,0.021790,0.069275,0.066101,0.053833,0.050354,0.055603,0.051270,0.050964,0.045959,0.028687,0.042297,0.052551,0.041626,0.064636,0.062744,0.047180,0.042114,0.022156,0.013123,0.011841,0.009399,0.001709,0.024231,0.040283,0.002747,0.005066,0.000000,0.000000,0.000000
test_0132,0.023071,0.029846,0.031738,0.025452,0.043640,0.083435,0.058228,0.055847,0.055237,0.046021,0.042908,0.040222,0.041992,0.040894,0.031921,0.024719,0.024719,0.026672,0.029663,0.035889,0.043274,0.048157,0.032776,0.017273,0.012512,0.008484,0.007874,0.006287,0.004639,0.004639,0.005859,0.016113,0.010254,0.007568,0.007263,0.011169,0.015686,0.018616,0.019348,0.023132,0.026489,0.059326,0.073303,0.058533,0.053650,0.049011,0.042480,0.044128,0.041443,0.046692,0.050293,0.041016,0.033508,0.031067,0.033691,0.035217,0.038696,0.045959,0.028809,0.012695,0.008301,0.005737,0.005493,0.021423,0.015198,0.028198,0.031738,0.024475,0.049011,0.069580,0.065063,0.063599,0.062500,0.064941,0.050415,0.058777,0.062073,0.066589,0.045471,0.032471,0.020447,0.019104,0.016479,0.013916,0.013672,0.012451,0.009949,0.008606,0.008606,0.008301,0.010925,0.009399,0.008789,0.007812,0.008545,0.032898
test_0133,0.190918,0.092651,0.017273,0.011780,0.009460,0.009644,0.007629,0.007141,0.008179,0.007446,0.005859,0.006348,0.005798,0.006714,0.006653,0.025757,0.341736,0.178345,0.054871,0.002136,0.001099,0.000610,0.001221,0.000671,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012573,0.227661,0.049805,0.017334,0.011902,0.013916,0.009216,0.006592,0.005188,0.004089,0.003235,0.003479,0.002991,0.003357,0.003418,0.002869,0.003296,0.002808,0.002991,0.002380,0.002502,0.003967,0.003906,0.003540,0.004944,0.166016,0.397278,0.024841,0.003662,0.000244,0.000000,0.000000,0.004517,0.052429,0.198486,0.045410,0.018372,0.012146,0.007996,0.006409,0.004150,0.002563,0.002014,0.002075,0.001953,0.002380,0.001892,0.002075,0.002197,0.001770,0.002258,0.002686,0.002808,0.002441,0.002686,0.002075,0.002869,0.003906,0.003235,0.003723,0.003296,0.004639,0.004456,0.590088
test_0134,0.000427,0.001892,0.002319,0.004028,0.005615,0.006287,0.007568,0.009216,0.010864,0.014587,0.018921,0.023315,0.018860,0.022766,0.029175,0.038818,0.054260,0.077087,0.119934,0.151672,0.111023,0.093933,0.054993,0.038513,0.025940,0.019409,0.013489,0.008362,0.005737,0.004395,0.003357,0.003235,0.000854,0.001038,0.000732,0.001160,0.002319,0.004028,0.007507,0.013184,0.017822,0.018738,0.025452,0.035461,0.048584,0.095154,0.132324,0.131592,0.127136,0.103149,0.063416,0.042419,0.030640,0.022034,0.016357,0.013123,0.012329,0.010559,0.007385,0.005554,0.003540,0.002197,0.002075,0.002136,0.000793,0.000549,0.001526,0.005676,0.014099,0.014038,0.015076,0.022095,0.028320,0.040283,0.067017,0.117676,0.166992,0.134216,0.095825,0.067993,0.043335,0.026184,0.022034,0.015259,0.016418,0.015015,0.016052,0.014709,0.010010,0.009460,0.006042,0.003967,0.002747,0.002197,0.002136,0.002258
test_0135,0.008362,0.001953,0.002075,0.001404,0.001099,0.000793,0.001038,0.001221,0.000732,0.001282,0.002136,0.004578,0.007751,0.012695,0.023987,0.039551,0.063110,0.097412,0.160522,0.225037,0.106873,0.040771,0.024048,0.021790,0.020264,0.020447,0.017456,0.018066,0.022400,0.046875,0.004028,0.000244,0.007874,0.001953,0.002136,0.001648,0.001404,0.000610,0.001099,0.000916,0.001099,0.001221,0.001892,0.004700,0.006897,0.012695,0.021912,0.039307,0.060425,0.097778,0.150513,0.231812,0.115784,0.038940,0.024231,0.020264,0.017761,0.019592,0.018616,0.017334,0.021057,0.035217,0.022583,0.000732,0.008240,0.001770,0.001831,0.001831,0.001221,0.000916,0.001221,0.001343,0.001343,0.001831,0.004028,0.005676,0.010803,0.017151,0.027527,0.047241,0.069458,0.106323,0.182739,0.202942,0.080688,0.027466,0.019958,0.018005,0.015625,0.016724,0.019836,0.017517,0.019592,0.030273,0.036804,0.002075
test_0136,0.012024,0.011108,0.009216,0.007507,0.008850,0.008484,0.009338,0.009033,0.015686,0.019165,0.022400,0.033386,0.042603,0.056396,0.066406,0.068237,0.065002,0.113647,0.122925,0.127441,0.072876,0.056213,0.011169,0.011414,0.004272,0.001953,0.002869,0.002930,0.003296,0.002686,0.001404,0.000061,0.008423,0.011536,0.010742,0.008850,0.009277,0.009094,0.010193,0.009888,0.011597,0.021545,0.027832,0.040527,0.052673,0.074768,0.078247,0.074646,0.145386,0.176819,0.110596,0.059998,0.015259,0.010925,0.002930,0.002686,0.002441,0.002502,0.004211,0.003601,0.002258,0.000366,0.000122,0.000061,0.041931,0.021301,0.016052,0.018494,0.035522,0.057251,0.068115,0.102295,0.141174,0.146240,0.120300,0.097046,0.069031,0.033264,0.010620,0.008972,0.010010,0.001099,0.000488,0.000122,0.000305,0.000061,0.000183,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
test_0137,0.005859,0.009827,0.028809,0.054138,0.062500,0.062744,0.053650,0.053894,0.051697,0.046082,0.037354,0.031311,0.023499,0.018555,0.019775,0.018127,0.019165,0.019714,0.018677,0.041443,0.038391,0.022217,0.020752,0.020081,0.017883,0.013794,0.009216,0.007385,0.004272,0.004395,0.004944,0.159851,0.001526,0.000977,0.001587,0.006287,0.015442,0.031250,0.051392,0.056274,0.065002,0.062927,0.062805,0.063965,0.055725,0.039673,0.026123,0.021240,0.020996,0.020569,0.017090,0.018799,0.017883,0.032593,0.044922,0.020264,0.014832,0.016296,0.017212,0.016479,0.008423,0.005127,0.004211,0.162109,0.001587,0.000549,0.000610,0.001404,0.004456,0.015198,0.050842,0.061951,0.077332,0.074707,0.063293,0.040344,0.039429,0.035095,0.028503,0.022034,0.019653,0.019226,0.020203,0.020386,0.018188,0.018311,0.017883,0.020813,0.018677,0.048950,0.022949,0.014709,0.013428,0.018677,0.021790,0.168823
test_0138,0.002502,0.010742,0.016785,0.011475,0.003784,0.003479,0.002380,0.002380,0.002197,0.002686,0.006042,0.010559,0.015686,0.022766,0.023987,0.028687,0.044189,0.032898,0.028015,0.032715,0.024658,0.036316,0.036377,0.053772,0.188599,0.151123,0.010986,0.008667,0.010010,0.008667,0.006836,0.160034,0.004761,0.019165,0.017761,0.008240,0.004822,0.003784,0.003479,0.003662,0.003479,0.005737,0.008179,0.014099,0.018921,0.023010,0.026611,0.032776,0.058350,0.033875,0.027893,0.025757,0.020325,0.024963,0.035461,0.051086,0.100220,0.240112,0.007935,0.007324,0.005859,0.003845,0.003113,0.155396,0.012817,0.028625,0.016846,0.021790,0.023987,0.012573,0.013672,0.013855,0.014038,0.016541,0.023193,0.035278,0.039001,0.032593,0.022156,0.021484,0.014771,0.010681,0.010742,0.019409,0.014771,0.017456,0.028137,0.035767,0.109924,0.208252,0.008972,0.006042,0.006042,0.002625,0.002686,0.155273
